record_id,service_type,service_type_label,name,latitude,longitude,district,neighborhood,address,phone,detail,observed_at,retrieved_at,coverage_status,source_transport,source_dataset,source_dataset_url,source_license,source_attribution
assembly:kaggle:36:38.335557433066:26.303370291492,assembly,Emergency Assembly Area,1 NO LU AFET VE ACİL DURUM TOPLANMA ALANI,38.335557433066,26.303370291492,,,,,,,2026-09-20T07:31:27.118Z,COMPLETE_FOR_MAPPABLE_ROWS,compact-proximity-endpoint,Afet toplanma alanları,https://acikveri.bizizmir.com/dataset/afet-ve-acil-durum-toplanma-alanlari,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
assembly:kaggle:37:38.063244038052:28.249963467023,assembly,Emergency Assembly Area,1 NO LU AFET VE ACİL DURUM TOPLANMA ALANI,38.063244038052,28.249963467023,,,,,,,2026-09-20T07:31:27.118Z,COMPLETE_FOR_MAPPABLE_ROWS,compact-proximity-endpoint,Afet toplanma alanları,https://acikveri.bizizmir.com/dataset/afet-ve-acil-durum-toplanma-alanlari,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
assembly:kaggle:38:38.376092499599:26.488570455041,assembly,Emergency Assembly Area,1 NO LU AFET VE ACİL DURUM TOPLANMA ALANI,38.376092499599,26.488570455041,,,,,,,2026-09-20T07:31:27.118Z,COMPLETE_FOR_MAPPABLE_ROWS,compact-proximity-endpoint,Afet toplanma alanları,https://acikveri.bizizmir.com/dataset/afet-ve-acil-durum-toplanma-alanlari,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
assembly:kaggle:39:38.315643513463:26.342170969985,assembly,Emergency Assembly Area,1 NO LU AFET VE ACİL DURUM TOPLANMA ALANI,38.315643513463,26.342170969985,,,,,,,2026-09-20T07:31:27.118Z,COMPLETE_FOR_MAPPABLE_ROWS,compact-proximity-endpoint,Afet toplanma alanları,https://acikveri.bizizmir.com/dataset/afet-ve-acil-durum-toplanma-alanlari,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
assembly:kaggle:40:38.314380775988:26.303965778946,assembly,Emergency Assembly Area,1 NO LU AFET VE ACİL DURUM TOPLANMA ALANI,38.314380775988,26.303965778946,,,,,,,2026-09-20T07:31:27.118Z,COMPLETE_FOR_MAPPABLE_ROWS,compact-proximity-endpoint,Afet toplanma alanları,https://acikveri.bizizmir.com/dataset/afet-ve-acil-durum-toplanma-alanlari,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
assembly:kaggle:41:38.223282022404:27.646525500325,assembly,Emergency Assembly Area,1 NO LU AFET VE ACİL DURUM TOPLANMA ALANI,38.223282022404,27.646525500325,,,,,,,2026-09-20T07:31:27.118Z,COMPLETE_FOR_MAPPABLE_ROWS,compact-proximity-endpoint,Afet toplanma alanları,https://acikveri.bizizmir.com/dataset/afet-ve-acil-durum-toplanma-alanlari,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
assembly:kaggle:42:38.649641450565:27.091704578761,assembly,Emergency Assembly Area,1 NO LU AFET VE ACİL DURUM TOPLANMA ALANI,38.649641450565,27.091704578761,,,,,,,2026-09-20T07:31:27.118Z,COMPLETE_FOR_MAPPABLE_ROWS,compact-proximity-endpoint,Afet toplanma alanları,https://acikveri.bizizmir.com/dataset/afet-ve-acil-durum-toplanma-alanlari,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
assembly:kaggle:43:38.085000540529:28.26228008216,assembly,Emergency Assembly Area,1 NO LU AFET VE ACİL DURUM TOPLANMA ALANI,38.085000540529,28.26228008216,,,,,,,2026-09-20T07:31:27.118Z,COMPLETE_FOR_MAPPABLE_ROWS,compact-proximity-endpoint,Afet toplanma alanları,https://acikveri.bizizmir.com/dataset/afet-ve-acil-durum-toplanma-alanlari,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
assembly:kaggle:44:38.614147738286:27.067334209096,assembly,Emergency Assembly Area,1 NO LU AFET VE ACİL DURUM TOPLANMA ALANI,38.614147738286,27.067334209096,,,,,,,2026-09-20T07:31:27.118Z,COMPLETE_FOR_MAPPABLE_ROWS,compact-proximity-endpoint,Afet toplanma alanları,https://acikveri.bizizmir.com/dataset/afet-ve-acil-durum-toplanma-alanlari,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
assembly:kaggle:45:38.588618736793:27.080659401579,assembly,Emergency Assembly Area,1 NO LU AFET VE ACİL DURUM TOPLANMA ALANI,38.588618736793,27.080659401579,,,,,,,2026-09-20T07:31:27.118Z,COMPLETE_FOR_MAPPABLE_ROWS,compact-proximity-endpoint,Afet toplanma alanları,https://acikveri.bizizmir.com/dataset/afet-ve-acil-durum-toplanma-alanlari,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
assembly:kaggle:46:38.256627868305:27.101983421993,assembly,Emergency Assembly Area,1 NO LU AFET VE ACİL DURUM TOPLANMA ALANI,38.256627868305,27.101983421993,,,,,,,2026-09-20T07:31:27.118Z,COMPLETE_FOR_MAPPABLE_ROWS,compact-proximity-endpoint,Afet toplanma alanları,https://acikveri.bizizmir.com/dataset/afet-ve-acil-durum-toplanma-alanlari,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
